place_name,facility,total_mentions,positive_count,negative_count,neutral_count,sentiment_score,majority_sentiment,supporting_review_count,sample_evidence_chunk_ids
Japanese Peace Pagoda - Rumassala,Tuk tuk service,72,23,3,46,0.278,neutral,67,REV027757_F001;REV027758_F001;REV027768_F001;REV027777_F001;REV027801_F001;REV027803_F001;REV027815_F001;REV027818_F001;REV027825_F001;REV027827_F001;REV027829_F001;REV027833_F001;REV027839_F001;REV027842_F001;REV027852_F001;REV027860_F001;REV027865_F001;REV027873_F001;REV027876_F001;REV027879_F001;REV027889_F001;REV027893_F001;REV027902_F001;REV027905_F001;REV027913_F001
Japanese Peace Pagoda - Rumassala,View platform,1,0,0,1,0.0,neutral,1,REV028027_F001
Jaya Sri Maha Bodhi,Accommodation,5,2,0,3,0.4,neutral,4,REV009345_F002;REV009345_F003;REV009428_F001;REV009464_F001;REV009473_F001
Jaya Sri Maha Bodhi,Brochure,7,3,3,1,0.0,positive,6,REV009055_F001;REV009108_F001;REV009108_F002;REV009210_F001;REV009345_F002;REV009409_F001;REV009433_F001
Jaya Sri Maha Bodhi,Clothing cover service,5,0,0,5,0.0,neutral,5,REV009150_F001;REV009210_F004;REV009275_F001;REV009318_F002;REV009401_F001
Jaya Sri Maha Bodhi,Donation box,4,0,0,4,0.0,neutral,4,REV009112_F001;REV009113_F001;REV009117_F001;REV009453_F002
Jaya Sri Maha Bodhi,Entrance fee,31,12,3,16,0.29,neutral,29,REV009070_F001;REV009108_F003;REV009148_F001;REV009170_F001;REV009181_F001;REV009200_F001;REV009211_F001;REV009212_F001;REV009238_F002;REV009248_F001;REV009252_F001;REV009257_F001;REV009259_F003;REV009259_F004;REV009259_F005;REV009287_F001;REV009299_F001;REV009344_F001;REV009345_F001;REV009348_F001;REV009365_F001;REV009375_F001;REV009377_F001;REV009385_F001;REV009400_F001
Jaya Sri Maha Bodhi,General facilities,1,0,0,1,0.0,neutral,1,REV009430_F001
Jaya Sri Maha Bodhi,Guide service,4,1,0,3,0.25,neutral,4,REV009259_F004;REV009313_F001;REV009440_F001;REV009453_F001
Jaya Sri Maha Bodhi,Lighting,2,1,0,1,0.5,positive,2,REV009054_F001;REV009121_F001
Jaya Sri Maha Bodhi,Multilingual information,1,0,0,1,0.0,neutral,1,REV009154_F001
Jaya Sri Maha Bodhi,Parking,3,0,0,3,0.0,neutral,3,REV009049_F001;REV009052_F002;REV009177_F001
Jaya Sri Maha Bodhi,Pathway,5,0,1,4,-0.2,neutral,5,REV009049_F001;REV009054_F003;REV009232_F001;REV009238_F001;REV009347_F001
Jaya Sri Maha Bodhi,Public transport access,3,0,0,3,0.0,neutral,3,REV009135_F002;REV009214_F001;REV009429_F003
Jaya Sri Maha Bodhi,Road access,1,0,0,1,0.0,neutral,1,REV009390_F001
Jaya Sri Maha Bodhi,Safety barrier,17,2,3,12,-0.059,neutral,17,REV009049_F002;REV009050_F001;REV009054_F002;REV009056_F001;REV009150_F001;REV009157_F001;REV009227_F001;REV009239_F001;REV009262_F001;REV009263_F001;REV009296_F001;REV009304_F001;REV009322_F001;REV009378_F001;REV009384_F001;REV009415_F002;REV009456_F001
Jaya Sri Maha Bodhi,Seating,3,2,0,1,0.667,positive,3,REV009141_F001;REV009348_F002;REV009353_F001
Jaya Sri Maha Bodhi,Security,21,5,3,13,0.095,neutral,20,REV009095_F001;REV009138_F001;REV009157_F001;REV009171_F001;REV009179_F001;REV009179_F002;REV009185_F001;REV009210_F002;REV009238_F002;REV009239_F001;REV009241_F001;REV009263_F002;REV009286_F001;REV009329_F001;REV009336_F001;REV009349_F001;REV009355_F001;REV009362_F003;REV009378_F002;REV009398_F001;REV009415_F001
Jaya Sri Maha Bodhi,Shade or shelter,16,3,1,12,0.125,neutral,15,REV009049_F001;REV009078_F001;REV009100_F001;REV009135_F001;REV009141_F001;REV009184_F001;REV009195_F001;REV009218_F001;REV009285_F001;REV009312_F001;REV009323_F001;REV009323_F002;REV009326_F001;REV009347_F001;REV009390_F002;REV009471_F001
Jaya Sri Maha Bodhi,Shoe storage,12,1,2,9,-0.083,neutral,11,REV009065_F001;REV009123_F001;REV009123_F002;REV009130_F001;REV009210_F003;REV009222_F001;REV009244_F001;REV009274_F001;REV009316_F001;REV009324_F001;REV009355_F001;REV009383_F001
Jaya Sri Maha Bodhi,Shop,3,1,1,1,0.0,positive,3,REV009254_F001;REV009259_F002;REV009470_F001
Jaya Sri Maha Bodhi,Signage,2,1,0,1,0.5,positive,2,REV009051_F001;REV009367_F001
Jaya Sri Maha Bodhi,Souvenir shop,1,0,0,1,0.0,neutral,1,REV009398_F002
Jaya Sri Maha Bodhi,Steps or stairs,7,0,3,4,-0.429,neutral,5,REV009050_F001;REV009052_F001;REV009052_F003;REV009143_F001;REV009175_F001;REV009175_F002;REV009455_F001
Jaya Sri Maha Bodhi,Taxi service,2,0,0,2,0.0,neutral,2,REV009362_F001;REV009369_F001
Jaya Sri Maha Bodhi,Ticket counter,1,0,1,0,-1.0,negative,1,REV009371_F001
Jaya Sri Maha Bodhi,Ticket or receipt,20,5,9,6,-0.2,negative,14,REV009153_F001;REV009170_F002;REV009179_F003;REV009180_F001;REV009200_F001;REV009203_F001;REV009203_F002;REV009289_F001;REV009362_F001;REV009362_F002;REV009371_F001;REV009375_F001;REV009400_F001;REV009406_F001;REV009406_F002;REV009406_F003;REV009427_F001;REV009427_F002;REV009427_F003;REV009463_F001
Jaya Sri Maha Bodhi,Toilet,2,1,1,0,0.0,positive,2,REV009051_F001;REV009470_F001
Jaya Sri Maha Bodhi,Train service,2,0,0,2,0.0,neutral,1,REV009429_F001;REV009429_F002
Jaya Sri Maha Bodhi,Tuk tuk service,5,1,1,3,0.0,neutral,5,REV009212_F001;REV009259_F001;REV009318_F001;REV009353_F002;REV009427_F003
Jungle Beach,Accessibility ramp,2,0,0,2,0.0,neutral,2,REV028265_F001;REV028286_F001
Jungle Beach,Accommodation,34,7,5,22,0.059,neutral,28,REV028274_F001;REV028282_F001;REV028282_F002;REV028282_F005;REV028299_F003;REV028302_F001;REV028313_F001;REV028350_F002;REV028388_F001;REV028412_F001;REV028412_F003;REV028418_F001;REV028424_F003;REV028427_F001;REV028427_F002;REV028428_F001;REV028428_F002;REV028428_F003;REV028456_F001;REV028522_F001;REV028543_F001;REV028553_F001;REV028562_F001;REV028612_F001;REV028658_F001
Jungle Beach,Bike rental,1,1,0,0,1.0,positive,1,REV028440_F001
Jungle Beach,Boat service,6,3,1,2,0.333,positive,6,REV028260_F001;REV028322_F001;REV028463_F002;REV028539_F001;REV028559_F001;REV028645_F001
Jungle Beach,Bridge,1,0,0,1,0.0,neutral,1,REV028678_F001
Jungle Beach,Brochure,4,0,2,2,-0.5,neutral,4,REV028321_F002;REV028502_F001;REV028540_F002;REV028780_F001
Jungle Beach,Cafe,21,7,4,10,0.143,neutral,17,REV028252_F001;REV028263_F002;REV028274_F003;REV028274_F004;REV028274_F005;REV028275_F001;REV028282_F004;REV028284_F002;REV028291_F001;REV028291_F002;REV028299_F001;REV028320_F001;REV028465_F001;REV028568_F002;REV028611_F001;REV028666_F001;REV028670_F002;REV028670_F003;REV028753_F002;REV028843_F001;REV028844_F001
Jungle Beach,Changing room,4,2,2,0,0.0,positive,4,REV028279_F002;REV028313_F003;REV028530_F003;REV028802_F003
Jungle Beach,Clothing cover service,1,0,1,0,-1.0,negative,1,REV028313_F003
Jungle Beach,Donation box,1,1,0,0,1.0,positive,1,REV028550_F001
Jungle Beach,Drinking water,2,0,2,0,-1.0,negative,1,REV028266_F001;REV028266_F002
Jungle Beach,Entrance fee,16,1,2,13,-0.062,neutral,14,REV028259_F001;REV028274_F002;REV028279_F003;REV028279_F004;REV028282_F006;REV028291_F003;REV028322_F001;REV028348_F001;REV028446_F001;REV028509_F001;REV028626_F002;REV028631_F001;REV028691_F001;REV028812_F001;REV028812_F002;REV028840_F001
Jungle Beach,Food stall,18,4,6,8,-0.111,neutral,17,REV028263_F002;REV028266_F003;REV028291_F002;REV028308_F002;REV028313_F003;REV028388_F002;REV028424_F002;REV028636_F001;REV028637_F001;REV028664_F002;REV028664_F004;REV028670_F002;REV028684_F001;REV028738_F001;REV028740_F001;REV028776_F001;REV028788_F001;REV028823_F001
Jungle Beach,General facilities,8,2,2,4,0.0,neutral,8,REV028300_F001;REV028427_F003;REV028540_F001;REV028639_F001;REV028672_F002;REV028689_F001;REV028828_F001;REV028844_F002
Jungle Beach,Guide service,2,1,0,1,0.5,positive,2,REV028273_F003;REV028275_F002
Jungle Beach,Lifeguard service,3,0,1,2,-0.333,neutral,3,REV028302_F002;REV028546_F002;REV028787_F001
Jungle Beach,Locker,1,0,1,0,-1.0,negative,1,REV028282_F003
Jungle Beach,Multilingual information,1,0,1,0,-1.0,negative,1,REV028313_F003
Jungle Beach,Parking,18,6,0,12,0.333,neutral,14,REV028288_F001;REV028313_F001;REV028319_F001;REV028321_F001;REV028321_F002;REV028349_F001;REV028375_F001;REV028375_F003;REV028375_F004;REV028530_F001;REV028530_F003;REV028548_F001;REV028591_F001;REV028699_F001;REV028700_F002;REV028708_F001;REV028751_F001;REV028792_F001
Jungle Beach,Pathway,9,3,2,4,0.111,neutral,9,REV028339_F001;REV028367_F001;REV028376_F001;REV028398_F001;REV028447_F001;REV028568_F001;REV028711_F002;REV028777_F001;REV028787_F001
Jungle Beach,Restaurant,56,14,8,34,0.107,neutral,47,REV028271_F001;REV028273_F002;REV028282_F007;REV028285_F001;REV028293_F001;REV028308_F001;REV028317_F001;REV028345_F001;REV028345_F002;REV028371_F001;REV028380_F001;REV028380_F002;REV028380_F003;REV028380_F004;REV028386_F001;REV028396_F001;REV028439_F002;REV028444_F001;REV028456_F001;REV028483_F001;REV028502_F002;REV028506_F001;REV028518_F001;REV028529_F001;REV028553_F001
Jungle Beach,Road access,16,2,5,9,-0.188,neutral,16,REV028280_F001;REV028282_F006;REV028299_F002;REV028314_F001;REV028324_F001;REV028357_F001;REV028450_F001;REV028502_F001;REV028539_F001;REV028558_F001;REV028641_F001;REV028651_F001;REV028683_F003;REV028686_F001;REV028691_F002;REV028775_F001
Jungle Beach,Seating,1,0,1,0,-1.0,negative,1,REV028740_F001
Jungle Beach,Security,6,0,2,4,-0.333,neutral,6,REV028266_F003;REV028302_F002;REV028546_F002;REV028787_F001;REV028811_F001;REV028826_F002
Jungle Beach,Shade or shelter,25,12,1,12,0.44,positive,22,REV028277_F001;REV028373_F002;REV028423_F001;REV028423_F002;REV028433_F001;REV028436_F001;REV028439_F002;REV028463_F001;REV028467_F001;REV028473_F001;REV028484_F001;REV028530_F002;REV028569_F001;REV028608_F002;REV028626_F001;REV028626_F003;REV028637_F002;REV028654_F001;REV028672_F003;REV028711_F001;REV028762_F001;REV028772_F001;REV028772_F002;REV028826_F001;REV028830_F001
Jungle Beach,Shop,7,2,1,4,0.143,neutral,7,REV028303_F001;REV028408_F001;REV028436_F002;REV028693_F002;REV028699_F001;REV028792_F001;REV028809_F001
Jungle Beach,Shower,7,3,2,2,0.143,positive,5,REV028279_F001;REV028279_F002;REV028279_F003;REV028349_F002;REV028419_F001;REV028530_F003;REV028792_F001
Jungle Beach,Signage,12,3,3,6,0.0,neutral,12,REV028284_F003;REV028313_F003;REV028372_F002;REV028412_F002;REV028439_F001;REV028522_F001;REV028557_F001;REV028582_F001;REV028608_F001;REV028632_F002;REV028802_F001;REV028822_F001
Jungle Beach,Snorkelling equipment rental,3,2,0,1,0.667,positive,3,REV028329_F001;REV028378_F001;REV028391_F001
Jungle Beach,Steps or stairs,17,4,4,9,0.0,neutral,17,REV028278_F001;REV028361_F001;REV028372_F001;REV028375_F002;REV028395_F001;REV028414_F001;REV028424_F001;REV028461_F001;REV028549_F001;REV028595_F001;REV028664_F001;REV028691_F002;REV028713_F002;REV028732_F001;REV028802_F002;REV028816_F001;REV028845_F001
Jungle Beach,Taxi service,4,0,1,3,-0.25,neutral,4,REV028323_F001;REV028401_F001;REV028631_F001;REV028682_F001
Jungle Beach,Ticket or receipt,1,0,0,1,0.0,neutral,1,REV028446_F001
Jungle Beach,Toilet,9,2,3,4,-0.111,neutral,7,REV028269_F001;REV028279_F001;REV028279_F002;REV028279_F003;REV028283_F001;REV028299_F002;REV028373_F001;REV028456_F002;REV028465_F002
Jungle Beach,Towel service,6,4,1,1,0.5,positive,5,REV028308_F002;REV028313_F002;REV028313_F003;REV028481_F001;REV028732_F002;REV028776_F002
Jungle Beach,Tuk tuk service,76,14,8,54,0.079,neutral,69,REV028252_F002;REV028255_F001;REV028263_F001;REV028265_F002;REV028273_F001;REV028274_F002;REV028282_F006;REV028284_F001;REV028286_F001;REV028291_F003;REV028299_F002;REV028348_F001;REV028350_F001;REV028364_F001;REV028365_F001;REV028391_F002;REV028393_F001;REV028401_F001;REV028412_F003;REV028424_F003;REV028477_F001;REV028496_F001;REV028496_F002;REV028503_F001;REV028509_F001
Jungle Beach,Waste bins,4,1,1,2,0.0,neutral,4,REV028407_F001;REV028469_F001;REV028501_F001;REV028521_F001
Kabalana Beach,Accommodation,8,2,3,3,-0.125,neutral,6,REV040025_F001;REV040027_F001;REV040027_F002;REV040034_F001;REV040044_F001;REV040044_F002;REV040049_F003;REV040050_F002
Kabalana Beach,Cafe,5,3,0,2,0.6,positive,5,REV040024_F001;REV040030_F001;REV040035_F002;REV040036_F001;REV040039_F001
Kabalana Beach,Entrance fee,3,2,0,1,0.667,positive,2,REV040031_F001;REV040049_F001;REV040049_F002
Kabalana Beach,Food stall,1,0,1,0,-1.0,negative,1,REV040025_F001
Kabalana Beach,Restaurant,8,4,1,3,0.375,positive,8,REV040024_F001;REV040029_F001;REV040034_F001;REV040035_F001;REV040038_F001;REV040039_F001;REV040041_F001;REV040043_F001
Kabalana Beach,Shade or shelter,2,0,1,1,-0.5,neutral,2,REV040025_F001;REV040028_F001
Kabalana Beach,Shop,1,0,1,0,-1.0,negative,1,REV040025_F001
Kabalana Beach,Tuk tuk service,1,0,0,1,0.0,neutral,1,REV040050_F001
Kalametiya Eco Bird Watching,Accommodation,15,3,1,11,0.133,neutral,12,REV040128_F001;REV040128_F002;REV040131_F001;REV040134_F001;REV040134_F003;REV040138_F001;REV040138_F002;REV040164_F001;REV040233_F001;REV040237_F001;REV040245_F001;REV040270_F002;REV040290_F001;REV040296_F001;REV040316_F001
Kalametiya Eco Bird Watching,Boat service,32,8,2,22,0.188,neutral,27,REV040080_F001;REV040082_F001;REV040091_F001;REV040099_F001;REV040099_F003;REV040101_F001;REV040105_F001;REV040108_F001;REV040126_F001;REV040137_F001;REV040146_F001;REV040146_F002;REV040175_F001;REV040177_F001;REV040188_F001;REV040192_F001;REV040196_F001;REV040211_F001;REV040244_F001;REV040244_F002;REV040249_F001;REV040265_F001;REV040270_F001;REV040270_F003;REV040281_F001
Kalametiya Eco Bird Watching,Brochure,6,3,0,3,0.5,positive,6,REV040100_F001;REV040145_F001;REV040158_F001;REV040163_F001;REV040296_F001;REV040301_F001
Kalametiya Eco Bird Watching,Drinking water,2,2,0,0,1.0,positive,2,REV040088_F001;REV040210_F002
Kalametiya Eco Bird Watching,Entrance fee,2,1,0,1,0.5,positive,2,REV040090_F001;REV040145_F002
Kalametiya Eco Bird Watching,Food stall,14,8,1,5,0.5,positive,13,REV040056_F002;REV040088_F002;REV040099_F004;REV040134_F004;REV040145_F001;REV040158_F001;REV040164_F001;REV040174_F002;REV040183_F001;REV040183_F002;REV040186_F002;REV040228_F001;REV040236_F005;REV040301_F001
Kalametiya Eco Bird Watching,Guide service,42,22,0,20,0.524,positive,38,REV040064_F001;REV040091_F002;REV040095_F001;REV040095_F002;REV040098_F001;REV040099_F002;REV040107_F001;REV040111_F001;REV040112_F001;REV040119_F001;REV040120_F001;REV040128_F002;REV040130_F001;REV040130_F002;REV040135_F001;REV040139_F001;REV040142_F001;REV040142_F002;REV040147_F001;REV040148_F001;REV040149_F001;REV040174_F001;REV040177_F002;REV040184_F001;REV040186_F001
Kalametiya Eco Bird Watching,Lighting,1,0,1,0,-1.0,negative,1,REV040125_F001
Kalametiya Eco Bird Watching,Public transport access,1,1,0,0,1.0,positive,1,REV040213_F001
Kalametiya Eco Bird Watching,Seating,3,2,0,1,0.667,positive,3,REV040104_F001;REV040156_F001;REV040296_F002
Kalametiya Eco Bird Watching,Shade or shelter,1,0,0,1,0.0,neutral,1,REV040148_F002
Kalametiya Eco Bird Watching,Shop,2,1,0,1,0.5,positive,2,REV040210_F001;REV040244_F003
Kalametiya Eco Bird Watching,Signage,1,0,0,1,0.0,neutral,1,REV040248_F001
Kalametiya Eco Bird Watching,Taxi service,1,0,0,1,0.0,neutral,1,REV040263_F001
Kalametiya Eco Bird Watching,Tuk tuk service,12,5,2,5,0.25,positive,10,REV040055_F001;REV040056_F001;REV040056_F003;REV040114_F001;REV040134_F002;REV040138_F002;REV040183_F003;REV040233_F001;REV040236_F003;REV040236_F004;REV040244_F004;REV040296_F001
Kalutara Bodhiya,Accommodation,11,2,1,8,0.091,neutral,9,REV040380_F001;REV040402_F001;REV040402_F002;REV040406_F001;REV040422_F001;REV040427_F001;REV040427_F002;REV040474_F001;REV040489_F001;REV040493_F002;REV040534_F001
Kalutara Bodhiya,Bridge,15,5,2,8,0.2,neutral,14,REV040329_F001;REV040330_F001;REV040338_F001;REV040377_F001;REV040377_F002;REV040405_F001;REV040408_F001;REV040419_F001;REV040465_F001;REV040477_F001;REV040484_F001;REV040501_F001;REV040504_F001;REV040530_F001;REV040547_F001
Kalutara Bodhiya,Cafe,1,0,0,1,0.0,neutral,1,REV040328_F002
Kalutara Bodhiya,Clothing cover service,2,0,0,2,0.0,neutral,2,REV040322_F001;REV040410_F001
Kalutara Bodhiya,Donation box,36,11,9,16,0.056,neutral,32,REV040317_F001;REV040320_F001;REV040327_F001;REV040363_F001;REV040370_F001;REV040371_F001;REV040379_F001;REV040388_F001;REV040399_F001;REV040400_F001;REV040402_F003;REV040403_F001;REV040412_F001;REV040450_F002;REV040454_F001;REV040467_F001;REV040481_F001;REV040487_F001;REV040488_F001;REV040499_F001;REV040500_F001;REV040506_F001;REV040514_F001;REV040517_F001;REV040517_F002
Kalutara Bodhiya,Entrance fee,28,7,9,12,-0.071,neutral,22,REV040320_F001;REV040325_F001;REV040363_F002;REV040379_F001;REV040403_F001;REV040405_F001;REV040450_F001;REV040454_F001;REV040454_F002;REV040474_F002;REV040481_F001;REV040481_F002;REV040489_F001;REV040489_F002;REV040489_F003;REV040497_F001;REV040499_F001;REV040500_F002;REV040506_F001;REV040516_F002;REV040516_F003;REV040519_F001;REV040527_F001;REV040530_F001;REV040546_F001
Kalutara Bodhiya,Guide service,8,3,1,4,0.25,neutral,7,REV040325_F002;REV040459_F001;REV040471_F001;REV040488_F002;REV040524_F001;REV040546_F004;REV040547_F002;REV040547_F003
Kalutara Bodhiya,Parking,10,3,0,7,0.3,neutral,10,REV040326_F001;REV040330_F001;REV040361_F001;REV040367_F001;REV040377_F001;REV040389_F001;REV040426_F001;REV040452_F001;REV040477_F002;REV040512_F001
Kalutara Bodhiya,Pathway,3,1,0,2,0.333,neutral,3,REV040323_F001;REV040388_F001;REV040466_F001
Kalutara Bodhiya,Public transport access,5,1,1,3,0.0,neutral,5,REV040328_F002;REV040402_F003;REV040419_F002;REV040509_F001;REV040546_F001
Kalutara Bodhiya,Road access,4,0,0,4,0.0,neutral,4,REV040474_F003;REV040489_F003;REV040497_F002;REV040529_F001
Kalutara Bodhiya,Safety barrier,1,0,0,1,0.0,neutral,1,REV040469_F001
Kalutara Bodhiya,Seating,1,1,0,0,1.0,positive,1,REV040321_F002
Kalutara Bodhiya,Shoe storage,8,1,0,7,0.125,neutral,8,REV040317_F001;REV040360_F001;REV040410_F002;REV040459_F002;REV040493_F001;REV040518_F002;REV040521_F001;REV040545_F001
Kalutara Bodhiya,Shop,4,1,0,3,0.25,neutral,4,REV040362_F002;REV040371_F001;REV040546_F003;REV040547_F004
Kalutara Bodhiya,Signage,2,0,1,1,-0.5,neutral,2,REV040460_F001;REV040548_F001
Kalutara Bodhiya,Steps or stairs,7,3,1,3,0.286,positive,6,REV040321_F001;REV040373_F001;REV040389_F002;REV040399_F001;REV040472_F001;REV040474_F004;REV040474_F005
Kalutara Bodhiya,Ticket or receipt,2,0,1,1,-0.5,neutral,2,REV040324_F001;REV040467_F001
Kalutara Bodhiya,Tuk tuk service,9,3,1,5,0.222,neutral,8,REV040328_F001;REV040362_F001;REV040362_F002;REV040365_F001;REV040373_F002;REV040418_F001;REV040427_F001;REV040474_F001;REV040516_F001
Kalutara Bodhiya,Waste bins,1,0,0,1,0.0,neutral,1,REV040467_F001
Kande Viharaya Temple,Accessibility ramp,2,1,0,1,0.5,positive,2,REV028854_F001;REV028895_F002
Kande Viharaya Temple,Accommodation,8,1,0,7,0.125,neutral,6,REV028866_F001;REV028904_F001;REV028913_F001;REV028913_F002;REV028927_F001;REV028958_F001;REV028971_F001;REV028971_F002
Kande Viharaya Temple,Boat service,2,0,0,2,0.0,neutral,1,REV028851_F001;REV028851_F002
Kande Viharaya Temple,Cafe,1,0,0,1,0.0,neutral,1,REV028854_F002
Kande Viharaya Temple,Donation box,6,2,2,2,0.0,positive,6,REV028902_F001;REV028904_F006;REV028916_F001;REV028918_F001;REV028921_F002;REV028925_F002
Kande Viharaya Temple,Entrance fee,6,1,3,2,-0.333,negative,4,REV028870_F001;REV028871_F001;REV028871_F002;REV028916_F001;REV028958_F002;REV028958_F003
Kande Viharaya Temple,Guide service,6,3,0,3,0.5,positive,6,REV028858_F001;REV028863_F002;REV028864_F001;REV028906_F001;REV028919_F001;REV028921_F001
Kande Viharaya Temple,Multilingual information,3,0,1,2,-0.333,neutral,3,REV028896_F001;REV028929_F001;REV028932_F001
Kande Viharaya Temple,Parking,5,2,1,2,0.2,positive,5,REV028870_F001;REV028873_F001;REV028928_F001;REV028930_F002;REV028948_F001
Kande Viharaya Temple,Shoe storage,3,0,1,2,-0.333,neutral,3,REV028919_F002;REV028921_F002;REV028931_F001
Kande Viharaya Temple,Signage,1,0,0,1,0.0,neutral,1,REV028891_F001
Kande Viharaya Temple,Steps or stairs,10,0,1,9,-0.1,neutral,7,REV028851_F003;REV028904_F002;REV028904_F003;REV028904_F004;REV028904_F005;REV028923_F001;REV028925_F001;REV028930_F001;REV028935_F001;REV028937_F001
Kande Viharaya Temple,Taxi service,2,1,0,1,0.5,positive,2,REV028961_F001;REV028965_F001
Kande Viharaya Temple,Ticket or receipt,1,0,0,1,0.0,neutral,1,REV028925_F002
Kande Viharaya Temple,Tuk tuk service,16,3,2,11,0.062,neutral,16,REV028851_F004;REV028863_F001;REV028867_F001;REV028880_F001;REV028895_F001;REV028897_F001;REV028904_F002;REV028906_F001;REV028911_F001;REV028913_F002;REV028915_F001;REV028941_F001;REV028947_F001;REV028957_F001;REV028959_F001;REV028960_F001
Kande Viharaya Temple,View platform,1,0,0,1,0.0,neutral,1,REV028850_F001
Kandy Lake,Accessibility ramp,1,0,0,1,0.0,neutral,1,REV017931_F001
Kandy Lake,Accommodation,34,9,3,22,0.176,neutral,31,REV017471_F001;REV017477_F001;REV017498_F001;REV017525_F001;REV017572_F001;REV017599_F001;REV017614_F001;REV017632_F001;REV017633_F002;REV017643_F001;REV017644_F001;REV017673_F001;REV017680_F001;REV017697_F001;REV017720_F001;REV017748_F001;REV017752_F002;REV017754_F001;REV017798_F001;REV017822_F001;REV017822_F002;REV017825_F001;REV017831_F001;REV017872_F001;REV017875_F001
Kandy Lake,Boat rental,1,1,0,0,1.0,positive,1,REV017685_F001
Kandy Lake,Boat service,34,9,3,22,0.176,neutral,26,REV017516_F001;REV017517_F001;REV017524_F001;REV017528_F001;REV017566_F001;REV017566_F002;REV017566_F003;REV017608_F001;REV017617_F001;REV017632_F002;REV017653_F001;REV017666_F001;REV017685_F001;REV017712_F001;REV017756_F001;REV017780_F001;REV017780_F002;REV017798_F002;REV017841_F001;REV017845_F002;REV017846_F001;REV017846_F002;REV017851_F001;REV017851_F002;REV017861_F002
Kandy Lake,Bridge,2,0,0,2,0.0,neutral,2,REV017713_F001;REV017885_F002
Kandy Lake,Brochure,1,0,1,0,-1.0,negative,1,REV017693_F001
Kandy Lake,Cafe,8,1,3,4,-0.25,neutral,8,REV017667_F001;REV017733_F002;REV017743_F001;REV017772_F001;REV017781_F002;REV017784_F001;REV017971_F001;REV017993_F001
Kandy Lake,Entrance fee,8,4,1,3,0.375,positive,8,REV017566_F002;REV017666_F001;REV017709_F001;REV017722_F001;REV017756_F001;REV017865_F003;REV017903_F001;REV018031_F003
Kandy Lake,Food stall,7,1,1,5,0.0,neutral,7,REV017603_F001;REV017614_F001;REV017747_F001;REV017749_F002;REV017861_F001;REV018004_F001;REV018039_F001
Kandy Lake,General facilities,2,0,0,2,0.0,neutral,2,REV017918_F001;REV017966_F001
Kandy Lake,Guide service,6,3,0,3,0.5,positive,5,REV017502_F001;REV017502_F002;REV017653_F001;REV017775_F001;REV017809_F001;REV018031_F004
Kandy Lake,Lighting,1,0,1,0,-1.0,negative,1,REV017512_F001
Kandy Lake,Parking,4,1,0,3,0.25,neutral,4,REV017522_F001;REV017535_F002;REV017808_F001;REV017926_F001
Kandy Lake,Pathway,51,8,9,34,-0.02,neutral,47,REV017488_F003;REV017520_F001;REV017522_F002;REV017534_F001;REV017543_F001;REV017557_F001;REV017562_F001;REV017567_F001;REV017604_F001;REV017617_F002;REV017617_F003;REV017636_F001;REV017648_F002;REV017669_F001;REV017669_F002;REV017675_F001;REV017694_F001;REV017696_F001;REV017715_F001;REV017715_F002;REV017715_F003;REV017716_F001;REV017727_F001;REV017730_F001;REV017733_F001
Kandy Lake,Public transport access,5,1,0,4,0.2,neutral,5,REV017613_F001;REV017633_F001;REV017787_F001;REV017865_F001;REV017891_F001
Kandy Lake,Restaurant,20,7,4,9,0.15,neutral,19,REV017461_F001;REV017601_F001;REV017603_F001;REV017686_F001;REV017743_F001;REV017761_F001;REV017810_F001;REV017811_F001;REV017817_F001;REV017857_F001;REV017870_F001;REV017883_F001;REV017891_F001;REV017902_F001;REV017902_F002;REV017934_F001;REV017945_F001;REV017971_F001;REV017973_F001;REV017974_F001
Kandy Lake,Road access,4,0,0,4,0.0,neutral,3,REV018014_F002;REV018023_F001;REV018023_F002;REV018024_F001
Kandy Lake,Safety barrier,1,1,0,0,1.0,positive,1,REV017582_F001
Kandy Lake,Seating,18,4,1,13,0.167,neutral,17,REV017546_F001;REV017547_F001;REV017548_F002;REV017557_F002;REV017576_F001;REV017588_F001;REV017600_F001;REV017633_F003;REV017633_F004;REV017705_F001;REV017749_F003;REV017845_F003;REV017898_F001;REV017901_F001;REV017902_F001;REV018007_F001;REV018031_F003;REV018049_F001
Kandy Lake,Shade or shelter,9,2,0,7,0.222,neutral,9,REV017458_F001;REV017507_F001;REV017564_F001;REV017590_F001;REV017670_F001;REV017726_F001;REV017749_F004;REV017963_F001;REV018031_F002
Kandy Lake,Shop,9,0,3,6,-0.333,neutral,9,REV017457_F001;REV017461_F001;REV017481_F001;REV017578_F001;REV017857_F001;REV017892_F001;REV017934_F001;REV017992_F001;REV018039_F001
Kandy Lake,Signage,3,0,0,3,0.0,neutral,3,REV017495_F001;REV017504_F001;REV017648_F001
Kandy Lake,Steps or stairs,3,0,0,3,0.0,neutral,3,REV017488_F002;REV017548_F001;REV017633_F005
Kandy Lake,Taxi service,4,0,2,2,-0.5,neutral,4,REV017693_F001;REV017779_F001;REV017814_F001;REV017840_F001
Kandy Lake,Ticket or receipt,5,0,1,4,-0.2,neutral,3,REV017781_F001;REV017840_F001;REV017865_F001;REV017865_F002;REV017865_F003
Kandy Lake,Train service,4,0,1,3,-0.25,neutral,4,REV017744_F001;REV017768_F001;REV017817_F001;REV017881_F001
